,CODIGO_INFORME_TECNICO,PHEV_AUTO_INTERURB_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,MODELO,AUTOP_PHEV_RURAL_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,FECHA_HOML,HCHO_EMISION_EPA_MGKM,URB_REND_WLTC_KML,PHEV_REND_COMBUSTIBLE_VH_PONDERADO_KML,PESO_BRUTO_VH_KG,POND_PHEV_EMIS_CO2_WLTC_VH_GKM,PHEV_REND_EV_CONSUM_PONDERADO_CD_CARGA_VH_WLTC_WHKM,CO2_VH_GASOL_GLP_GNC_GRKM,COMB_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,EV_PHEV_REND_VH_PONDERADO_KMKWH,URB_AUTOP_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,REND_LOW_H2_KG_100_KM_FCEV_VH_CELDA,NMOG_EMISION_EPA_GKM,AUTOP_PHEV_RURAL_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,TRANSMISION,MIXTO_CO2_VH_GASOL_GLP_GNC_GRKM,PHEV_REND_EV_CONSUM_PONDERADO_CS_MANTEN_CARGA_VH_WLTC_WHKM,MIXTO_REND_COMBUSTIBLE_KML,PHEV_PONDERADO_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,COMB_PHEV_REND_EV_CONSUM_CD_CARGA_VH_WLTC_WHKM,EV_MOTOR_POT_MAX_KW,TIPO_CARROCERIA,CILINDRADA_LTS,CARRETERA_REND_COMBUSTIBLE_KML,REND_HIGHT_H2_KG_100_KM_FCEV_VH_CELDA,ANCHO_VH_MM,EMISION_NPS_KM_EU_KM,REND_EV_PHEV_CD_CONSUM_CARGA_VH_WLTC_KMKWH,CARRETERA_REND_GASOL_VH_GLP_GNC_KML,CIUDAD_REND_COMBUSTIBLE_KML,REND_EV_PHEV_PONDERADO_CS_MANTEN_CARGA_VH_WLTC_CONSUM_KMKWH,NOX_EMISION_EPA_GKM,CO2_PHEV_REND_PONDERADO_VH_GKM,HC_NOX_EMISION_EU_GKM,FOOT_PRINT_MT2,EMIS_NORMA,CIUDAD_REND_GLP_GNC_VH_GASOL_KML,NOX_EMISION_EU_GKM,PHEV_PONDERADO_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,COMB_PHEV_REND_EV_CONSUM_CS_MANTEN_CARGA_VH_WLTC_WHKM,HCHO_EMISION_EU_MGKM,IMPORTADOR,CIUDAD_REND_GASOL_VH_GLP_GNC_KML,CATEGORIA_VH,HC_EMISION_EU_GKM,URB_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,DIST_EJES_MM,COMB_REND_WLTC_KML,AUTOP_REND_RURAL_WLTC_KML,REND_EV_PHEV_CS_MANTEN_CARGA_VH_WLTC_CONSUM_KMKWH,MP_EMISION_MASA_PARTICULAS_EU_GKM,COMB_CS_PHEV_EMIS_CO2_WLTC_VH_GKM,PROPULSION,CARRETERA_REND_GLP_GNC_VH_GASOL_KML,EMIS_CO2_GKM,COMB_CD_PHEV_EMIS_CO2_WLTC_VH_GKM,PHEV_AUTO_INTERURB_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,CO_EMISION_EU_GKM,EV_MOTOR_POT_MAX_KW_1,MIXTO_REND_GASOL_VH_GLP_GNC_KML,CERT,CO2_COMB_GKM,REND_AUTO_INTERURB_WLTC_KML,URB_AUTOP_REND_URBANA_WLTC_KML,MARCA,REND_EV_VH_KMKWH,HCNM_EMISION_EPA_GKM,HCNM_EMISION_EU_GKM,NMOG_NOX_EMISION_EPA,HC_EMISION_EPA_GKM,N2O_EMISION_EPA,URB_AUTOP_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,REND_EV_PHEV_PONDERADO_CD_CONSUM_CARGA_VH_WLTC_KMKWH,URB_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,COMBUSTIBLE,MIXTO_REND_GLP_GNC_VH_GASOL_KML,NMOG_EMISION_EU_GKM,CO_EMISION_EPA_GKM,ART_DS_MTT_ESTD_SUP,MP_EMISION_EPA_MASA_PARTICULAS_GKM,COMB_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,AÑO,CATEGORIA_PROPULSION,TIPO_LDV,REND_EQUIV_KML,EMIS_CO2_EQUIV,N2O_GKM,MP_GKM,NP,HCHO_MGKM,HC_GKM,HC_NOX_GKM,HCNM_GKM,NMOG_NOX_GKM,NOX_GKM,NMOG_GKM,CO_GKM,RUT,IMP_COD
7416,CY10172E60725M00-1,-,himla 2.3td mt 4wd,-,2025-10-16,,-,-,3495.0,-,-,,-,-,-,,,-,M,-,-,12.0,-,-,-,camioneta,2.3,12.8,-,3230,6000000000.0,-,-,11.1,-,,,0.0828,6.2016,euro 6 c,-,0.0868,-,-,,Astara Chile SPA,-,mc3d,,-,1920,,-,-,0.00147,-,combustion,-,218.0,-,-,0.1229,-,,C.H. 7485,-,-,-,chery,,,-,,,,-,-,-,diesel,-,,,,,-,2025,ice,mediano,10.44,218.0,0.0,0.000735,6000000000.0,0.0,0.0,0.0828,0.0,0.0,0.0434,0.0,0.06145,96.861.240-9,ASTA968612409
7417,CY10172E60725M01-6,-,himla 2.3td mt 2wd,-,2025-10-16,,-,-,3160.0,-,-,,-,-,-,,,-,M,-,-,12.0,-,-,-,camioneta,2.3,12.8,-,3230,6000000000.0,-,-,11.1,-,,,0.0828,6.2016,euro 6 c,-,0.0868,-,-,,Astara Chile SPA,-,mc3d,,-,1920,,-,-,0.00147,-,combustion,-,218.0,-,-,0.1229,-,,C.H. 7485,-,-,-,chery,,,-,,,,-,-,-,diesel,-,,,,,-,2025,ice,mediano,10.44,218.0,0.0,0.000735,6000000000.0,0.0,0.0,0.0828,0.0,0.0,0.0434,0.0,0.06145,96.861.240-9,ASTA968612409
7418,BM10213E60825S00-0,-,x3 xdrive20d,-,2025-10-16,,11.6,-,2500.0,-,-,,-,-,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,1920,229000000.0,-,-,-,-,,,0.026,5.5008,euro 6 e,-,0.0206,-,-,,derco s.p.a.,-,lpd,,-,2865,15.1,17.5,-,0.00026,-,combustion,-,,-,-,0.0472,-,,C.H. 7488,174,14.5,16,bmw,,,-,,,,-,-,-,diesel,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2025,ice,liviano,14.73,177.54,0.0,0.00013,229000000.0,0.0,0.0,0.026,0.0,0.0,0.0103,0.0,0.0236,,
7419,MG10250E60825S00-4,-,mg gt 1.5t dct,-,2025-10-16,,10.4,-,1749.0,-,-,,-,-,-,,,-,A,-,-,,-,-,-,sedan,1.5,-,-,1842,59500000000.0,-,-,-,-,,,,4.93656,euro 6 c,-,0.0168,-,-,,saic motor sudamerica s.p.a.,-,lpo,0.0158,-,2680,15.3,18.3,-,0.0001799999999999,-,combustion,-,,-,-,0.1299,-,,C.H. 7489,148,15.6,15.9,mg,,,0.0076,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,14.73,177.54,0.0,8.999999999995e-05,59500000000.0,0.0,0.0079,0.0,0.0,0.0,0.0084,0.0,0.06495,,
7420,CY10098E60725S00-9,-,tiggo 7 pro max 1.5t 6dct glx,-,2025-10-16,,-,-,2000.0,-,-,,-,-,-,,,-,A,-,-,12.5,-,-,-,station wagon,1.5,15.8,-,1862,,-,-,9.2,-,,,,4.97154,euro 6 c,-,0.0165799999999999,-,-,,Astara Chile SPA,-,lpo,0.01503,-,2670,,-,-,,-,combustion,-,183.0,-,-,0.13263,-,,C.H. 7400,-,-,-,chery,,,0.01175,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,12.5,183.0,0.0,0.0,0.0,0.0,0.007515,0.0,0.0,0.0,0.00828999999999995,0.0,0.066315,96.861.240-9,ASTA968612409
7421,CY10098E60725S01-3,-,tiggo 7 pro max 1.5t 6dct gls,-,2025-10-16,,-,-,2000.0,-,-,,-,-,-,,,-,A,-,-,12.5,-,-,-,station wagon,1.5,15.8,-,1862,,-,-,9.2,-,,,,4.97154,euro 6 c,-,0.0165799999999999,-,-,,Astara Chile SPA,-,lpo,0.01503,-,2670,,-,-,,-,combustion,-,183.0,-,-,0.13263,-,,C.H. 7400,-,-,-,chery,,,0.01175,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,12.5,183.0,0.0,0.0,0.0,0.0,0.007515,0.0,0.0,0.0,0.00828999999999995,0.0,0.066315,96.861.240-9,ASTA968612409
7422,PG10235E60825S00-6,-,208 mhev 100 edct,-,2025-10-20,,-,-,1690.0,-,-,,-,-,-,,,-,A,-,-,25.8,-,-,-,hatchback,1.2,23.7,-,1745,3000000000.0,-,-,30,-,,,,4.4323,euro 6 e,-,0.0139,-,-,,Stellantis Chile SA,-,lpo,0.0248,-,2540,,-,-,0.0001799999999999,-,combustion,-,87.0,-,-,0.5199,-,,C.H. 7478,-,-,-,peugeot,,,0.019399999999999997,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2025,ice,liviano,25.8,87.0,0.0,8.999999999995e-05,3000000000.0,0.0,0.0124,0.0,0.0,0.0,0.00695,0.0,0.25995,84.687.500-K,STEL84687500K
7423,BM10214E60825S00-7,-,x4 xdrive20i,-,2025-10-20,,9.4,-,2400.0,-,-,,-,-,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,1918,30100000000.0,-,-,-,-,,,,4.148634,euro 6 e,-,0.0193,-,-,,derco s.p.a.,-,lpo,0.0132,-,2163,11.7,13.3,-,0.000246,-,combustion,-,,-,-,0.1704,-,,C.H. 7490,195,11.2,12.1,bmw,,,0.0103,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2025,ice,liviano,14.73,177.54,0.0,0.000123,30100000000.0,0.0,0.0066,0.0,0.0,0.0,0.00965,0.0,0.0852,,
7424,EV9840EL0225S00-9,-,ev3 se,-,2025-12-01,,-,-,1320.0,-,-,,-,-,-,,,-,A,-,-,,-,-,50,hatchback,0,-,-,1640,,-,-,-,-,,,,3.9196,,-,,-,-,,Astara Chile SPA,-,lpe,,-,2390,,-,-,,-,vehiculo electrico,-,,-,-,,-,,C.H. 7491,-,-,-,eveasy,6.9,,-,,,,-,-,-,electrico,-,,,,,-,2025,bev,liviano,59.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.861.240-9,ASTA968612409
7425,BM10201E60825S00-2,-,x3 m50 xdrive,-,2025-10-17,,8.6,-,2625.0,-,-,,-,-,-,,,-,A,-,-,,-,-,-,station wagon,3,-,-,1920,10300000000.0,-,-,-,-,,,,4.31808,euro 6 e,-,0.0026,-,-,,derco s.p.a.,-,lpo,0.0132,-,2249,11.7,13.7,-,0.00015,-,combustion,-,,-,-,0.1165,-,,C.H. 7492,193,11.5,12.5,bmw,,,0.0112,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2025,ice,liviano,14.73,177.54,0.0,7.5e-05,10300000000.0,0.0,0.0066,0.0,0.0,0.0,0.0013,0.0,0.05825,,
7426,MZ10277E60925S00-3,-,cx-60 2.5 at awd,-,2025-10-17,,-,-,2344.0,-,-,,-,-,-,,,-,A,-,-,12.6,-,-,-,station wagon,2.5,14.5,-,1890,0.8,-,-,10.3,-,,,,5.4243,euro 6 d,-,0.0186999999999999,-,-,,derco s.p.a.,-,lpo,0.0134,-,2870,,-,-,8.999999999999999e-05,-,combustion,-,180.0,-,-,0.3048,-,,C.H. 7493,-,-,-,mazda,,,0.0099,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2025,ice,liviano,12.6,180.0,0.0,4.4999999999999996e-05,0.8,0.0,0.0067,0.0,0.0,0.0,0.00934999999999995,0.0,0.1524,,
7427,KY10345E60725S00-7,-,mamut v3 cargo van,-,2025-10-21,,-,-,2190.0,-,-,,-,-,-,,,-,M,-,-,12.3,-,-,-,furgon,1.5,15.4,-,1680,,-,-,9.2,-,,,,4.536,euro 6 d,-,0.0504,-,-,,Tattersall Automotriz SA,-,cc1o,0.0608999999999999,-,2700,,-,-,,-,combustion,-,184.0,-,-,0.8882000000000001,-,,C.H. 7494,-,-,-,kyc,,,0.048799999999999996,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2025,ice,liviano,12.3,184.0,0.0,0.0,0.0,0.0,0.03044999999999995,0.0,0.0,0.0,0.0252,0.0,0.44410000000000005,83.019.900-4,TATT830199004
7428,CY10173E60725M00-8,-,himla 2.3td at 4wd,-,2025-10-20,,-,-,3160.0,-,-,,-,-,-,,,-,A,-,-,11.6,-,-,-,camioneta,2.3,13.2,-,1920,10000000000.0,-,-,9.8,-,,,0.0475,6.2016,euro 6 c,-,0.0495,-,-,,Astara Chile SPA,-,mc3d,,-,3230,,-,-,0.00044,-,combustion,-,227.0,-,-,0.0495,-,,C.H. 7495,-,-,-,chery,,,-,,,,-,-,-,diesel,-,,,,,-,2025,ice,mediano,10.09,227.0,0.0,0.00022,10000000000.0,0.0,0.0,0.0475,0.0,0.0,0.02475,0.0,0.02475,96.861.240-9,ASTA968612409
7429,MN10237E60825S00-8,-,countryman c,-,2025-10-21,,13.3,-,2095.0,-,-,,-,-,-,,,-,A,-,-,,-,-,-,station wagon,1.5,-,-,1843,42300000000.0,-,-,-,-,,,,4.961356,euro 6 e,-,0.0045,-,-,,derco s.p.a.,-,lpo,0.0060999999999999,-,2692,17.1,19.9,-,0.00028,-,combustion,-,,-,-,0.1182,-,,C.H. 7496,149,16.3,18.3,mini,,,0.004900000000000001,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2025,ice,liviano,14.73,177.54,0.0,0.00014,42300000000.0,0.0,0.00304999999999995,0.0,0.0,0.0,0.00225,0.0,0.0591,,
7430,CN10014EL0525S00-6,-,lumin ev,-,2025-10-20,,-,-,1215.0,-,-,,-,-,-,,,-,A,-,-,,-,-,35,hatchback,0,-,-,1700,,-,-,-,-,,,,3.366,,-,,-,-,,derco s.p.a.,-,lpe,,-,1980,,-,-,,-,vehiculo electrico,-,,-,-,,-,,C.H. 7497,-,-,-,changan,7.5,,-,,,,-,-,-,electrico,-,,,,,-,2025,bev,liviano,64.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7431,KI10134E60725S00-4,-,k3 cross 1.6l at mpi,-,2025-11-19,,9.3,-,1650.0,-,-,,-,-,-,,,-,A,-,-,,-,-,-,station wagon,1.6,-,-,1765,,-,-,-,-,,,,4.71255,euro 6 c,-,0.0169,-,-,,Empresas Indumotora SPA,-,lpo,0.0218,-,2670,13.3,15.7,-,,-,combustion,-,,-,-,0.3753,-,,C.H. 7498,171,13.3,13.9,kia,,,0.0197,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,14.73,177.54,0.0,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.00845,0.0,0.18765,76.078.288-2,INDU760782882
7432,KI10134E60725S01-9,-,k3 1.6l mpi 6at,-,2025-11-19,,9.3,-,1640.0,-,-,,-,-,-,,,-,A,-,-,,-,-,-,sedan,1.6,-,-,1765,,-,-,-,-,,,,4.9067,euro 6 c,-,0.0169,-,-,,Empresas Indumotora SPA,-,lpo,0.0218,-,2780,13.3,15.7,-,,-,combustion,-,,-,-,0.3753,-,,C.H. 7498,171,13.3,13.9,kia,,,0.0197,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,14.73,177.54,0.0,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.00845,0.0,0.18765,76.078.288-2,INDU760782882
7433,KI10134E60725S02-3,-,k3 cross 1.6l at mpi,-,2025-11-19,,9.3,-,1650.0,-,-,,-,-,-,,,-,A,-,-,,-,-,-,hatchback,1.6,-,-,1765,,-,-,-,-,,,,4.9067,euro 6 c,-,0.0169,-,-,,Empresas Indumotora SPA,-,lpo,0.0218,-,2780,13.3,15.7,-,,-,combustion,-,,-,-,0.3753,-,,C.H. 7498,171,13.3,13.9,kia,,,0.0197,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,14.73,177.54,0.0,0.0,0.0,0.0,0.0109,0.0,0.0,0.0,0.00845,0.0,0.18765,76.078.288-2,INDU760782882
7434,BM10233EL0825M00-7,-,ix xdrive45,-,2025-10-21,,-,-,3100.0,-,-,,-,-,-,,,-,A,-,-,,-,-,190,station wagon,0,-,-,2230,,-,-,-,-,,,,6.69,,-,,-,-,,derco s.p.a.,-,mc3e,,-,3000,,-,-,,-,vehiculo electrico,-,,-,-,,200,,C.H. 7499,-,-,-,bmw,4.4,,-,,,,-,-,-,electrico,-,,,,,-,2025,bev,mediano,37.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7435,DS10080E60625S00-2,-,600 1.5 at,-,2025-10-20,,-,-,2165.0,-,-,,-,-,-,,,-,A,-,-,11.6,-,-,-,station wagon,1.5,14.4,-,1865,103000000000.0,-,-,8.8,-,,,,5.194025,euro 6 c,-,0.0198999999999999,-,-,,derco s.p.a.,-,lpo,0.0261999999999999,-,2785,,-,-,0.00044,-,combustion,-,197.0,-,-,0.2668,-,,C.H. 7381,-,-,-,dfsk,,,0.019600000000000003,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,11.6,197.0,0.0,0.00022,103000000000.0,0.0,0.01309999999999995,0.0,0.0,0.0,0.00994999999999995,0.0,0.1334,,
7436,MG10246E60825S00-7,-,mg gt 1.5l mt,-,2025-10-22,,12,-,1629.0,-,-,,-,-,-,,,-,M,-,-,,-,-,-,sedan,1.5,-,-,1842,73300000000.0,-,-,-,-,,,,4.93656,euro 6 c,-,0.0311,-,-,,saic motor sudamerica s.p.a.,-,lpe,0.0293,-,2680,16.2,18.7,-,0.0002399999999999,-,combustion,-,,-,-,0.3324,-,,C.H. 7474,140,15.9,17.3,mg,,,0.0147,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,14.73,177.54,0.0,0.00011999999999995,73300000000.0,0.0,0.01465,0.0,0.0,0.0,0.01555,0.0,0.1662,,
7437,FT10257E60825S00-0,-,pulse drive 1.3 cvt bz,-,2025-10-23,,11.6,-,1574.0,-,-,,-,-,-,,,-,A,-,-,,-,-,-,station wagon,1.3,-,-,1774,,-,-,-,-,,,,4.491768,euro 6 c,-,0.0154,-,-,,Astara Chile SPA,-,lpo,0.0213,-,2532,15.7,18.7,-,,-,combustion,-,,-,-,0.3048,-,,C.H. 7463,144,14.8,17.5,fiat,,,0.0198,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,14.73,177.54,0.0,0.0,0.0,0.0,0.01065,0.0,0.0,0.0,0.0077,0.0,0.1524,96.861.240-9,ASTA968612409
7438,DF10186E60825S00-3,-,aeolus gs cross,-,2025-10-23,,-,-,1714.0,-,-,,-,-,-,,,-,A,-,-,14.5,-,-,-,station wagon,1.5,18.2,-,1830,380000000000.0,-,-,10.9,-,,,,4.9044,euro 6 c,-,0.0141,-,-,,dfmc s.p.a.,-,lpo,0.0129,-,2680,,-,-,0.00073,-,combustion,-,159.0,-,-,0.1077,-,,C.H. 7500,-,-,-,dfm,,,0.008400000000000001,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,14.5,159.0,0.0,0.000365,380000000000.0,0.0,0.00645,0.0,0.0,0.0,0.00705,0.0,0.05385,,
7439,DF10186E60825S01-8,-,aeolus y3 at,-,2025-10-23,,-,-,1631.0,-,-,,-,-,-,,,-,A,-,-,14.5,-,-,-,sedan,1.5,18.2,-,1812,380000000000.0,-,-,10.9,-,,,,4.85616,euro 6 c,-,0.0141,-,-,,dfmc s.p.a.,-,lpo,0.0129,-,2680,,-,-,0.00073,-,combustion,-,159.0,-,-,0.1077,-,,C.H. 7500,-,-,-,dfm,,,0.008400000000000001,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,14.5,159.0,0.0,0.000365,380000000000.0,0.0,0.00645,0.0,0.0,0.0,0.00705,0.0,0.05385,,
7440,JC10279E60925S00-0,-,js4 1.5t mpi cvt 5p e6c,-,2025-10-22,,-,-,1800.0,-,-,,-,-,-,,,-,A,-,-,12.1,-,-,-,hatchback,1.5,14.3,-,1800,,-,-,9.4,-,,,,4.716,euro 6 c,-,0.0373,-,-,,Automotores Gildemeister SPA,-,lpo,0.0576,-,2620,,-,-,,-,combustion,-,199.0,-,-,0.5749,-,,C.H. 7501,-,-,-,jac,,,0.048799999999999996,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,12.1,199.0,0.0,0.0,0.0,0.0,0.0288,0.0,0.0,0.0,0.01865,0.0,0.28745,79.649.140-K,GILD79649140K
7441,MX9967E60525M00-9,-,t60 max 4x4 dc 8at,-,2025-10-23,,-,-,3050.0,-,-,,-,-,-,,,-,A,-,-,12.2,-,-,-,camioneta,2,14.3,-,1900,4300000000.0,-,-,9.8,-,,,0.0371,5.9945,euro 6 c,-,0.0338,-,-,,Importadora y Comercializadora K Tres SPA,-,mc3d,,-,3155,,-,-,0.0017,-,combustion,-,216.0,-,-,0.0448,-,,C.H. 7502,-,-,-,maxus,,,-,,,,-,-,-,diesel,-,,,,,-,2025,ice,mediano,10.61,216.0,0.0,0.00085,4300000000.0,0.0,0.0,0.0371,0.0,0.0,0.0169,0.0,0.0224,77.230.785-5,KTRE772307855
7442,MX9967E60525M01-2,-,t60 max 4x2 dc 8at,-,2025-10-23,,-,-,3000.0,-,-,,-,-,-,,,-,A,-,-,12.2,-,-,-,camioneta,2,14.3,-,1900,4300000000.0,-,-,9.8,-,,,0.0371,5.9945,euro 6 c,-,0.0338,-,-,,Importadora y Comercializadora K Tres SPA,-,mc3d,,-,3155,,-,-,0.0017,-,combustion,-,216.0,-,-,0.0448,-,,C.H. 7502,-,-,-,maxus,,,-,,,,-,-,-,diesel,-,,,,,-,2025,ice,mediano,10.61,216.0,0.0,0.00085,4300000000.0,0.0,0.0,0.0371,0.0,0.0,0.0169,0.0,0.0224,77.230.785-5,KTRE772307855
7443,MX9967E60525M02-6,-,t60 dc 8at 4x4,-,2025-10-23,,-,-,3000.0,-,-,,-,-,-,,,-,A,-,-,12.2,-,-,-,camioneta,2,14.3,-,1900,4300000000.0,-,-,9.8,-,,,0.0371,5.9945,euro 6 c,-,0.0338,-,-,,Importadora y Comercializadora K Tres SPA,-,mc3d,,-,3155,,-,-,0.0017,-,combustion,-,216.0,-,-,0.0448,-,,C.H. 7502,-,-,-,maxus,,,-,,,,-,-,-,diesel,-,,,,,-,2025,ice,mediano,10.61,216.0,0.0,0.00085,4300000000.0,0.0,0.0,0.0371,0.0,0.0,0.0169,0.0,0.0224,77.230.785-5,KTRE772307855
7444,CH10221T3E0825S00-9,-,traverse 2.5l awd t3 b30,-,2025-10-23,,6.4,-,2651.0,-,-,,-,-,-,,0.005592,-,A,-,-,,-,-,-,station wagon,2.5,-,-,2021,,-,-,-,-,0.003728,,,6.208512,tier 3 b30,-,,-,-,,General Motors Chile Industria Automotriz Ltda.,-,lpo,,-,3072,9.4,11.6,-,,-,combustion,-,,-,-,,-,,C.H. 7503,243,9.4,9.8,chevrolet,,,-,0.00932,,,-,-,-,gasolina,-,,0.35418,,,-,2025,ice,liviano,14.73,177.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00932,0.001864,0.002796,0.17709,93.515.000-0,GEMO935150000
7445,CH10221T3E0825S01-4,-,traverse 2.5l fwd t3 b30,-,2025-10-23,,6.8,-,2563.0,-,-,,-,-,-,,0.005592,-,A,-,-,,-,-,-,station wagon,2.5,-,-,2021,,-,-,-,-,0.003728,,,6.208512,tier 3 b30,-,,-,-,,General Motors Chile Industria Automotriz Ltda.,-,lpo,,-,3072,9.9,12,-,,-,combustion,-,,-,-,,-,,C.H. 7503,231,9.9,10.3,chevrolet,,,-,0.00932,,,-,-,-,gasolina,-,,0.35418,,,-,2025,ice,liviano,14.73,177.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00932,0.001864,0.002796,0.17709,93.515.000-0,GEMO935150000
7446,HY10244E60825S00-6,-,tucson nx4c 2.0 mpi 6at 2wd e6c,-,2025-10-23,,9,-,1990.0,-,-,,-,-,-,,,-,A,-,-,,-,-,-,station wagon,2,-,-,1865,,-,-,-,-,,,,5.138075,euro 6 c,-,0.0119,-,-,,Automotores Gildemeister SPA,-,lpo,0.0327,-,2755,12.2,16,-,,-,combustion,-,,-,-,0.4958999999999999,-,,C.H. 7504,187.29,12.7,14.2,hyundai,,,0.0312,,,,-,-,-,gasolina,-,,,,,-,2025,ice,liviano,14.73,177.54,0.0,0.0,0.0,0.0,0.01635,0.0,0.0,0.0,0.00595,0.0,0.24794999999999995,79.649.140-K,GILD79649140K
7447,MN10274EL0925S00-9,-,aceman jcw e,-,2025-10-27,,-,-,2280.0,-,-,,-,-,-,,,-,A,-,-,,-,-,190,hatchback,0,-,-,1754,,-,-,-,-,,,,4.570924,,-,,-,-,,derco s.p.a.,-,lpe,,-,2606,,-,-,,-,vehiculo electrico,-,,-,-,,-,,C.H. 7506,-,-,-,mini,5.9,,-,,,,-,-,-,electrico,-,,,,,-,2025,bev,liviano,50.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
7448,BM10074E60625S00-0,-,420i gran coupe,-,2025-10-27,,10.333,-,2175.0,-,-,,-,-,-,,,-,A,-,-,13.4,-,-,-,sedan,2,13.7,-,1827,,-,-,9.7,-,,,,5.208777,euro 6 e,-,0.0139,-,-,,derco s.p.a.,-,lpo,,-,2851,7.448,6.458,-,0.00028,-,combustion,-,169.0,-,-,0.2553,-,,C.H. 7507,169.1,7.287,7.34,bmw,,,0.0169,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2025,ice,liviano,13.4,169.0,0.0,0.00014,0.0,0.0,0.0,0.0,0.0,0.0,0.00695,0.0,0.12765,,
7449,BM10074E60625S01-5,-,420i cabriolet,-,2025-10-27,,10.333,-,2185.0,-,-,,-,-,-,,,-,A,-,-,13.3,-,-,-,cabriolet,2,13.5,-,1827,,-,-,10,-,,,,5.208777,euro 6 e,-,0.0139,-,-,,derco s.p.a.,-,lpo,,-,2851,7.448,6.458,-,1.00028,-,combustion,-,172.0,-,-,1.2553,-,,C.H. 7507,169.1,7.287,7.34,bmw,,,1.0169,,,,-,-,-,gasolina,-,,,"Artículo 4° Nonies, D.S. 211/91 Ministerio de Transportes y Telecomunicaciones (Estándar Superior)",,-,2025,ice,liviano,13.3,172.0,0.0,0.50014,0.0,0.0,0.0,0.0,0.0,0.0,0.00695,0.0,0.62765,,
