MARCA,MODELO,CODIGO_INFORME_TECNICO,FECHA_HOML,FOOT_PRINT_MT2,AÑO,TIPO_LDV,CATEGORIA_PROPULSION,RUT,IMP_COD,EMIS_NORMA,CATEGORIA_VH,PESO_BRUTO_VH_KG,TRANSMISION,EMIS_CO2_EQUIV,REND_EQUIV_KML,N2O_GKM,MP_GKM,NP,HCHO_MGKM,HC_GKM,HC_NOX_GKM,HCNM_GKM,NMOG_NOX_GKM,NOX_GKM,NMOG_GKM,CO_GKM
land rover,defender 130 3.0i x-dynamic se mhev,LR9189E60723M04-0,2023-07-24,6.031912,2023,mediano,ice,96.899.100-0,DITE968991000,euro 6 b,mc3o,3380.0,A,218.0,10.4,0.0,0.000125,248000000000.0,0.0,0.01465,0.0,0.0,0.0,0.00934999999999995,0.0,0.136
land rover,defender 130 3.0i x-dynamic hse mhev,LR9189E60723M05-4,2023-07-24,6.031912,2023,mediano,ice,96.899.100-0,DITE968991000,euro 6 b,mc3o,3380.0,A,218.0,10.4,0.0,0.000125,248000000000.0,0.0,0.01465,0.0,0.0,0.0,0.00934999999999995,0.0,0.136
land rover,defender 130 3.0i firts edition mhev,LR9189E60723M06-8,2023-07-24,6.031912,2023,mediano,ice,96.899.100-0,DITE968991000,euro 6 b,mc3o,3380.0,A,218.0,10.4,0.0,0.000125,248000000000.0,0.0,0.01465,0.0,0.0,0.0,0.00934999999999995,0.0,0.136
land rover,defender 130 3.0i x mhev,LR9189E60723M07-1,2023-07-24,6.031912,2023,mediano,ice,96.899.100-0,DITE968991000,euro 6 b,mc3o,3380.0,A,218.0,10.4,0.0,0.000125,248000000000.0,0.0,0.01465,0.0,0.0,0.0,0.00934999999999995,0.0,0.136
changan,"cx70 plus 1,5 turbo mt",CN9166E60623S00-0,2023-07-25,5.20982,2023,liviano,ice,,,euro 6 c,lpo,2050.0,M,170.0,14.0,0.0,0.0002,18700000000.0,0.0,0.0176,0.0,0.0,0.0,0.0034,0.0,0.14355
changan,x7 plus 1.5 turbo tm,CN9166E61023S01-8,2023-10-24,5.20982,2023,liviano,ice,,,euro 6 c,lpo,2050.0,M,170.0,14.0,0.0,0.0002,18700000000.0,0.0,0.0176,0.0,0.0,0.0,0.0034,0.0,0.14355
m. benz,g63 amg 4x4,MB9162E60623M00-6,2023-07-27,6.56252,2023,mediano,ice,77.230.785-5,KTRE772307855,euro 6 b,mc3o,3200.0,A,429.0,5.3,0.0,9.5e-05,281000000000.0,0.0,0.0168,0.0,0.0,0.0,0.00815,0.0,0.14335
geely,"starray 1,5t",GY9179E60623S00-4,2023-07-27,5.2763,2023,liviano,ice,77.955.907-6,GEEL779559076,euro 6 b,lpo,2000.0,A,167.0,14.2,0.0,3e-07,3370000.0,0.0,0.02895,0.0,0.0,0.0,0.01375,0.0,0.13585
chevrolet,silverado 5.3l at10 4x4,CH9202T3E0723M00-K,2023-08-02,7.725935,2023,mediano,ice,93.515.000-0,GEMO935150000,tier 3 b30,mt2o,3221.0,A,296.0,8.0,0.0,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.001675,0.00217,0.1398
m. benz,a200 sedan,MB9123E60523S00-6,2023-07-27,4.901284,2023,liviano,ice,77.230.785-5,KTRE772307855,euro 6 b,lpo,1915.0,A,127.0,18.2,0.0,7.5e-05,165000000000.0,0.0,0.0195,0.0,0.0,0.0,0.0098,0.0,0.1657
m. benz,a200 hatchback,MB9123E60523S01-K,2023-07-27,4.093084,2023,liviano,ice,77.230.785-5,KTRE772307855,euro 6 b,lpo,1855.0,A,127.0,18.2,0.0,7.5e-05,165000000000.0,0.0,0.0195,0.0,0.0,0.0,0.0098,0.0,0.1657
chevrolet,n400 1.5l mt6 euro 6c,CH9198E60723S00-4,2023-07-31,4.7595,2023,liviano,ice,93.515.000-0,GEMO935150000,euro 6 c,cc1o,1920.0,M,176.0,13.5,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.0111,0.0,0.18494999999999995
kia,seltos ex 1.5l 6mt,KI9181E60623S00-3,2023-08-01,4.734,2023,liviano,ice,76.078.288-2,INDU760782882,euro 6 b,lpo,1660.0,M,162.0,14.7,0.0,0.0,0.0,0.0,0.0143,0.0,0.0,0.0,0.0038,0.0,0.16344999999999996
kia,seltos ex 1.5 ivt,KI9180E60623S00-8,2023-08-01,4.734,2023,liviano,ice,76.078.288-2,INDU760782882,euro 6 b,lpo,1685.0,A,144.0,16.4,0.0,0.0,0.0,0.0,0.0238,0.0,0.0,0.0,0.00365,0.0,0.17
kia,seltos ex 1.4l 7dct turbo-gdi,KI9182E60623S00-9,2023-08-01,4.734,2023,liviano,ice,76.078.288-2,INDU760782882,euro 6 b,lpo,1715.0,A,144.0,16.4,0.0,0.0005,1980000.0,0.0,0.02075,0.0,0.0,0.0,0.0019,0.0,0.24775
kia,cerato 5 ex 1.6l 6at,KI9163E60623S00-5,2023-08-01,4.86,2023,liviano,ice,76.078.288-2,INDU760782882,euro 6 b,lpo,1690.0,A,167.0,14.2,0.0,0.0,0.0,0.0,0.02694999999999995,0.0,0.0,0.0,0.00705,0.0,0.4039
jmc,grand avenue at 4x4,JM9200E60723M00-2,2023-08-07,5.601825,2023,mediano,ice,96.861.240-9,ASTA968612409,euro 6 c,mc3d,2820.0,A,216.0,10.61,0.0,0.000275,58200000000.0,0.0,0.0,0.0497,0.0,0.0,0.02105,0.0,0.0701
jmc,grand avenue at,JM9200E60723M01-6,2023-08-07,5.601825,2023,mediano,ice,96.861.240-9,ASTA968612409,euro 6 c,mc3d,2820.0,A,216.0,10.61,0.0,0.000275,58200000000.0,0.0,0.0,0.0497,0.0,0.0,0.02105,0.0,0.0701
jmc,grand avenue limited,JM9200E60325M02-5,2025-03-19,6.29475,2025,mediano,ice,96.861.240-9,ASTA968612409,euro 6 c,mc3d,3125.0,A,216.0,10.61,0.0,0.000275,58200000000.0,0.0,0.0,0.0497,0.0,0.0,0.02105,0.0,0.0701
jmc,grand avenue pro,JM9200E60625M03-6,2025-06-17,6.71985,2025,mediano,ice,96.861.240-9,ASTA968612409,euro 6 c,mc3d,3235.0,A,216.0,10.61,0.0,0.000275,58200000000.0,0.0,0.0,0.0497,0.0,0.0,0.02105,0.0,0.0701
suzuki,xl7 1.5 mt isg,SZ9168E60623S00-7,2023-08-02,4.8635,2023,liviano,ice,,,euro 6 b,lpo,1740.0,M,135.0,16.7,0.0,0.0,0.0,0.0,0.0234,0.0,0.0,0.0,0.00225,0.0,0.4085
suzuki,xl7 1.5 at isg,SZ9169E60623S00-2,2023-08-03,4.8635,2023,liviano,ice,,,euro 6 b,lpo,1740.0,A,138.0,16.4,0.0,0.0,0.0,0.0,0.0199,0.0,0.0,0.0,0.00285,0.0,0.35415
changan,md301 1.6 cargo box mt,CN9129E60523M00-8,2023-08-03,6.222,2023,mediano,ice,,,euro 6 c,mc2o,3170.0,M,263.0,9.0,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.0141,0.0,0.31885
changan,ms301 1.6 mt,CN9129E60523M01-1,2023-08-03,6.052,2023,mediano,ice,,,euro 6 c,mc2o,2925.0,M,263.0,9.0,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.0141,0.0,0.31885
changan,md301 1.6 mt,CN9129E60523M02-5,2023-08-03,6.052,2023,mediano,ice,,,euro 6 c,mc2o,2970.0,M,263.0,9.0,0.0,0.0,0.0,0.0,0.0148,0.0,0.0,0.0,0.0141,0.0,0.31885
peugeot,208 puretech 75 mt5,PG9105E60423S00-1,2023-08-04,4.4323,2023,liviano,ice,84.687.500-K,STEL84687500K,euro 6 e,lpo,1510.0,M,101.0,21.7,0.0,0.0,0.0,0.0,0.0216,0.0,0.0,0.0,0.01595,0.0,0.43435
peugeot,208 style puretech 75 mt5,PG9105E60824S01-2,2024-08-23,4.4323,2024,liviano,ice,84.687.500-K,STEL84687500K,euro 6 e,lpo,1510.0,M,101.0,21.7,0.0,0.0,0.0,0.0,0.0216,0.0,0.0,0.0,0.01595,0.0,0.43435
bmw,m3 cs berlina,BM9192E60723S00-1,2023-08-03,5.908276,2023,liviano,ice,,,euro 6 b,lpo,2245.0,A,234.0,9.7,0.0,0.000185,558000000000.0,0.0,0.01185,0.0,0.0,0.0,0.0115,0.0,0.1207
porsche,cayenne v6 e3 ii,PO9191E60723M00-6,2023-08-03,5.740785,2023,mediano,ice,,,euro 6 c,mc3o,2820.0,A,226.0,10.1,0.0,3.5000000000000004e-05,6580000000.0,0.0,0.00709999999999995,0.0,0.0,0.0,0.0105,0.0,0.0756
porsche,cayenne coupe e3 ii,PO9191E60723M01-K,2023-08-03,5.740785,2023,mediano,ice,,,euro 6 c,mc3o,2820.0,A,226.0,10.1,0.0,3.5000000000000004e-05,6580000000.0,0.0,0.00709999999999995,0.0,0.0,0.0,0.0105,0.0,0.0756
bmw,x5 xdrive 30d m sport lci,BM9193E60723M00-5,2023-08-03,6.59855,2023,mediano,ice,,,euro 6 b,mc3d,2950.0,A,206.0,11.14,0.0,0.0003359,938600000.0,0.0,0.0,0.0899,0.0,0.0,0.02463245,0.0,0.0995476
bmw,x5 xdrive 30d xline lci,BM9193E60723M01-9,2023-08-03,6.59855,2023,mediano,ice,,,euro 6 b,mc3d,2950.0,A,203.0,11.31,0.0,0.0003359,938600000.0,0.0,0.0,0.0899,0.0,0.0,0.02463245,0.0,0.0995476
bmw,x5 xdrive 30d lci,BM9193E60324M02-7,2024-03-06,6.59855,2024,mediano,ice,96.695.420-5,WILL966954205,euro 6 b,mc3d,2885.0,A,203.0,11.31,0.0,0.0003359,938600000.0,0.0,0.0,0.0899,0.0,0.0,0.02463245,0.0,0.0995476
bmw,x6 xdrive30d m sport lci,BM9207E60723M00-K,2023-08-07,6.59855,2023,mediano,ice,,,euro 6 b,mc3d,2950.0,A,203.0,11.31,0.0,0.0003264,775700000.0,0.0,0.0,0.0896,0.0,0.0,0.02523705,0.0,0.09513025
bmw,x7 xdrive40d pure excellence lci,BM9208E60723M00-5,2023-08-07,6.88689,2023,mediano,ice,,,euro 6 b,mc3d,3325.0,A,210.0,10.88,0.0,0.000205,300000000.0,0.0,0.0,0.0791,0.0,0.0,0.0276,0.0,0.13065
bmw,x5 m60i xdrive lci,BM9195E60723M00-6,2023-08-08,6.59855,2023,mediano,ice,,,euro 6 b,mc3o,3065.0,A,269.0,8.4,0.0,6.5e-05,461000000000.0,0.0,0.01065,0.0,0.0,0.0,0.01125,0.0,0.1305
bmw,x5 xdrive 40i m sport lci,BM9205E60723M00-9,2023-08-08,6.59855,2023,mediano,ice,,,euro 6 b,mc3o,2885.0,A,211.0,10.8,0.0,0.0001875,161000000000.0,0.0,0.01661499999999995,0.0,0.0,0.0,0.00544,0.0,0.100105
bmw,x5 xdrive 40i xline lci,BM9205E60723M01-2,2023-08-08,6.59855,2023,mediano,ice,96.695.420-5,WILL966954205,euro 6 b,mc3o,2885.0,A,211.0,10.8,0.0,0.0001875,161000000000.0,0.0,0.01661499999999995,0.0,0.0,0.0,0.00544,0.0,0.100105
bmw,x5 xdrive 40i lci,BM9205E60324M02-0,2024-03-01,6.59855,2024,mediano,ice,96.695.420-5,WILL966954205,euro 6 b,mc3o,2885.0,A,211.0,10.8,0.0,0.0001875,161000000000.0,0.0,0.01661499999999995,0.0,0.0,0.0,0.00544,0.0,0.100105
chevrolet,sail 1.5l nb mt6,CH9197E60723S00-9,2023-08-08,4.32225,2023,liviano,ice,93.515.000-0,GEMO935150000,euro 6 c,lpo,1550.0,M,158.0,15.0,0.0,0.0,0.0,0.0,0.0179,0.0,0.0,0.0,0.0075,0.0,0.2316
chevrolet,sail 1.5l nb cvt,CH9199E60723S00-K,2023-08-09,4.32225,2023,liviano,ice,93.515.000-0,GEMO935150000,euro 6 c,lpo,1600.0,A,161.0,14.7,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.005,0.0,0.27175
bmw,x5 xdrive50e m sport lci,BM9204E60723M00-3,2023-08-24,6.59855,2023,mediano,,,,euro 6 b,mc3h,3200.0,A,41.0,14.73,0.0,0.0001445,879000000000.0,0.0,0.0104195,0.0,0.0,0.0,0.00468,0.0,0.12348
bmw,x5 xdrive50e xline lci,BM9204E60723M01-7,2023-08-24,6.59855,2023,mediano,,96.695.420-5,WILL966954205,euro 6 b,mc3h,3200.0,A,41.0,14.73,0.0,0.0001445,879000000000.0,0.0,0.0104195,0.0,0.0,0.0,0.00468,0.0,0.12348
bmw,x5 xdrive 50e lci,BM9204E60324M02-5,2024-04-05,6.59855,2024,mediano,,96.695.420-5,WILL966954205,euro 6 b,mc3h,3200.0,A,41.0,14.73,0.0,0.0001445,879000000000.0,0.0,0.0104195,0.0,0.0,0.0,0.00468,0.0,0.12348
bmw,x5 m competition lci,BM9194E60723M00-0,2023-08-09,6.59855,2023,mediano,ice,,,euro 6 b,mc3o,3040.0,A,285.0,8.0,0.0,9.5e-05,461000000000.0,0.0,0.0147,0.0,0.0,0.0,0.0079,0.0,0.18184999999999996
dfsk,500 cvt,DS9203E60723S00-1,2023-08-09,4.91175,2023,liviano,ice,,,euro 6 d,lpo,1800.0,A,202.0,11.7,0.0,0.0,0.0,0.0,0.0065,0.0,0.0,0.0,0.00955,0.0,0.20065
jmc,grand avenue 4x4,JM9201E60723M00-8,2023-08-17,6.32745,2023,mediano,ice,96.861.240-9,ASTA968612409,euro 6 c,mc3d,2940.0,M,218.0,10.44,0.0,0.00023,76700000000.0,0.0,0.0,0.0555,0.0,0.0,0.02064999999999995,0.0,0.1191
jmc,grand avenue,JM9201E60723M01-1,2023-08-17,6.32745,2023,mediano,ice,96.861.240-9,ASTA968612409,euro 6 c,mc3d,2840.0,M,218.0,10.44,0.0,0.00023,76700000000.0,0.0,0.0,0.0555,0.0,0.0,0.02064999999999995,0.0,0.1191
volkswagen,"saveiro 1,6 cd t/m",VW9188E60723S00-3,2023-08-11,4.702124,2023,liviano,ice,76.245.828-4,PORS762458284,euro 6 b,cc1o,1740.0,M,183.0,13.0,0.0,0.0,0.0,0.0,0.01945,0.0,0.0,0.0,0.0083,0.0,0.16165
volkswagen,"saveiro 1,6 cs t/m",VW9188E60723S01-7,2023-08-11,4.715889,2023,liviano,ice,76.245.828-4,PORS762458284,euro 6 b,cc1o,1740.0,M,183.0,13.0,0.0,0.0,0.0,0.0,0.01945,0.0,0.0,0.0,0.0083,0.0,0.16165
volkswagen,saveiro cross 1.6 cs t/m,VW9188E60723S02-0,2023-08-11,5.225194,2023,liviano,ice,76.245.828-4,PORS762458284,euro 6 b,cc1o,1740.0,M,183.0,13.0,0.0,0.0,0.0,0.0,0.01945,0.0,0.0,0.0,0.0083,0.0,0.16165
volkswagen,saveiro cross 1.6 cd t/m,VW9188E60723S03-4,2023-08-11,5.225194,2023,liviano,ice,76.245.828-4,PORS762458284,euro 6 b,cc1o,1740.0,M,183.0,13.0,0.0,0.0,0.0,0.0,0.01945,0.0,0.0,0.0,0.0083,0.0,0.16165
mazda,cx-90 3.3l h3t mhev at 4wd,MZ9211E60723M00-6,2023-08-14,6.22128,2023,mediano,ice,,,euro 6 b,mc3o,2886.0,A,191.0,11.9,0.0,0.00022,1410000000000.0,0.0,0.01544999999999995,0.0,0.0,0.0,0.00765,0.0,0.1825
bmw,x6 xdrive 40i m sport lci,BM9206E60723M00-4,2023-08-14,6.5807,2023,mediano,ice,,,euro 6 b,mc3o,2885.0,A,211.0,10.8,0.0,0.0001875,161000000000.0,0.0,0.01661499999999995,0.0,0.0,0.0,0.00544,0.0,0.100105
maxus,e-deliver 9 l4 camioneta,MX9142EL0523M00-9,2023-08-28,8.306496,2023,mediano,bev,77.230.785-5,KTRE772307855,,mc3e,3500.0,A,0.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
maxus,e-deliver 9 l3 camioneta,MX9142EL0523M01-2,2023-08-28,7.71552,2023,mediano,bev,77.230.785-5,KTRE772307855,,mc3e,3500.0,A,0.0,17.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jaguar,f-pace 2.0id r-dynamic s mhev,JG9219E60723S00-8,2023-08-18,5.564064,2023,liviano,ice,,,euro 6 c,lpd,2540.0,A,140.0,16.44,0.0,0.00019,12000000000.0,0.0,0.0,0.0545,0.0,0.0,0.02345,0.0,0.0474
jaguar,f-pace 2.0id r-dynamic se mhev,JG9219E60723S01-1,2023-08-18,5.564064,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 c,lpd,2540.0,A,140.0,16.44,0.0,0.00019,12000000000.0,0.0,0.0,0.0545,0.0,0.0,0.02345,0.0,0.0474
jaguar,f-pace 2.0id r-dynamic hse mhev,JG9219E60723S02-5,2023-08-18,5.564064,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 c,lpd,2540.0,A,140.0,16.44,0.0,0.00019,12000000000.0,0.0,0.0,0.0545,0.0,0.0,0.02345,0.0,0.0474
porsche,panamera turbo s g2 ii,PO9228E60723S00-8,2023-08-21,5.71415,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpo,2585.0,A,268.0,8.5,0.0,0.000275,73000000000.0,0.0,0.018985,0.0,0.0,0.0,0.00982499999999995,0.0,0.12787
porsche,panamera turbo s g2 ii 5 asientos,PO9228E60723S01-1,2023-08-21,5.71415,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpo,2665.0,A,268.0,8.5,0.0,0.000275,73000000000.0,0.0,0.018985,0.0,0.0,0.0,0.00982499999999995,0.0,0.12787
renault,express,RN9222E60723S00-5,2023-09-01,4.9913,2023,liviano,ice,,,euro 6 d,cc2d,2500.0,M,137.0,16.79,0.0,5e-05,100000000.0,0.0,0.00407,0.025,0.0,0.0,0.00841,0.0,0.032525
land rover,range rover evoque 2.0id s mhev,LR9223E60723S00-1,2023-08-22,5.104624,2023,liviano,ice,,,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
land rover,range rover evoque 2.0id mhev,LR9223E60723S01-5,2023-08-22,5.104624,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
land rover,range rover evoque 2.0id se mhev,LR9223E60723S02-9,2023-08-22,5.104624,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
land rover,range rover evoque 2.0id hse mhev,LR9223E60723S03-2,2023-08-22,5.104624,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
land rover,range rover evoque 2.0id r-dynamic s mhev,LR9223E60723S04-6,2023-08-22,5.104624,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
land rover,range rover evoque 2.0id r-dynamic se mhev,LR9223E60723S05-K,2023-08-22,5.104624,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
land rover,range rover evoque 2.0id r-dynamic hse mhev,LR9223E60723S06-3,2023-08-22,5.104624,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
land rover,range rover evoque 2.0id autobiography mhev,LR9223E60723S07-7,2023-08-22,5.104624,2023,liviano,ice,,,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
land rover,range rover evoque 2.0id bronze collection mhev,LR9223E60723S08-0,2023-08-22,5.104624,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
land rover,range rover evoque 2.0id evoque edition mhev,LR9223E60723S09-4,2023-08-22,5.104624,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
land rover,range rover evoque 2.0id dynamic se mhev,LR9223E61124S10-9,2024-11-20,5.104624,2024,liviano,ice,,,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
land rover,range rover evoque 2.0id dynamic hse mhev,LR9223E61124S11-2,2024-11-20,5.104624,2024,liviano,ice,,,euro 6 b,lpd,2490.0,A,152.0,14.96,0.0,4e-05,70000000000.0,0.0,0.0,0.0558,0.0,0.0,0.0226,0.0,0.05825
iveco,"iveco daily 35-160 furgon 13,4 m3 mt",IV9171E60623M00-9,2023-08-31,8.4132,2023,mediano,ice,77.230.785-5,KTRE772307855,euro 6 c,mc3d,3500.0,M,297.0,7.74,0.0,5.999999999995e-05,314000000000.0,0.0,0.0,0.0801,0.0,0.0,0.03410499999999995,0.0,0.003065
iveco,iveco daily 35-160 furgon 7 m3 mt,IV9171E60623M01-2,2023-08-31,6.47406,2023,mediano,ice,77.230.785-5,KTRE772307855,euro 6 c,mc3d,3500.0,M,297.0,7.74,0.0,5.999999999995e-05,314000000000.0,0.0,0.0,0.0801,0.0,0.0,0.03410499999999995,0.0,0.003065
iveco,iveco daily 35-160 cd mt,IV9171E60623M02-6,2023-08-31,8.4132,2023,mediano,ice,77.230.785-5,KTRE772307855,euro 6 c,mc3d,3500.0,M,297.0,7.74,0.0,5.999999999995e-05,314000000000.0,0.0,0.0,0.0801,0.0,0.0,0.03410499999999995,0.0,0.003065
iveco,iveco daily 35-160 cs mt,IV9171E60623M03-K,2023-08-31,7.695,2023,mediano,ice,77.230.785-5,KTRE772307855,euro 6 c,mc3d,3500.0,M,297.0,7.74,0.0,5.999999999995e-05,314000000000.0,0.0,0.0,0.0801,0.0,0.0,0.03410499999999995,0.0,0.003065
porsche,911 dakar 992,PO9226E60723S00-7,2023-08-28,4.5668,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpo,1960.0,A,235.0,9.5,0.0,0.0001,3920000000000.0,0.0,0.0126,0.0,0.0,0.0,0.0094,0.0,0.12785
porsche,718 boxster,PO9220E60723S00-4,2023-08-29,4.457475,2023,liviano,ice,,,euro 6 b,lpo,1685.0,A,200.0,11.4,0.0,4e-05,20000000000.0,0.0,0.017695,0.0,0.0,0.0,0.026445,0.0,0.119105
porsche,718 cayman,PO9220E60723S01-8,2023-08-29,4.457475,2023,liviano,ice,,,euro 6 b,lpo,1685.0,A,200.0,11.4,0.0,4e-05,20000000000.0,0.0,0.017695,0.0,0.0,0.0,0.026445,0.0,0.119105
porsche,718 boxster style edition,PO9220E60723S02-1,2023-08-29,4.457475,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpo,1685.0,A,200.0,11.4,0.0,4e-05,20000000000.0,0.0,0.017695,0.0,0.0,0.0,0.026445,0.0,0.119105
porsche,718 cayman style edition,PO9220E60723S03-5,2023-08-29,4.457475,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpo,1685.0,A,200.0,11.4,0.0,4e-05,20000000000.0,0.0,0.017695,0.0,0.0,0.0,0.026445,0.0,0.119105
porsche,718 boxster t,PO9220E60723S04-9,2023-08-29,4.457475,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpo,1685.0,A,200.0,11.4,0.0,4e-05,20000000000.0,0.0,0.017695,0.0,0.0,0.0,0.026445,0.0,0.119105
porsche,718 cayman t,PO9220E60723S05-2,2023-08-29,4.457475,2023,liviano,ice,96.899.100-0,DITE968991000,euro 6 b,lpo,1685.0,A,200.0,11.4,0.0,4e-05,20000000000.0,0.0,0.017695,0.0,0.0,0.0,0.026445,0.0,0.119105
toyota,"yaris hb 1,5 cvt",TY9209E60723S00-6,2023-08-30,4.4115,2023,liviano,ice,86.740.500-3,TOYO867405003,euro 6 b,lpo,1550.0,A,142.0,16.7,0.0,0.0,0.0,0.0,0.01685,0.0,0.0,0.0,0.0176,0.0,0.18615
land rover,discovery 3.0id r-dynamic se mhev,LR9155E60523M00-2,2023-08-30,5.846,2023,mediano,ice,,,euro 6 b,mc3d,3245.0,A,199.0,11.57,0.0,0.00021,21900000000.0,0.0,0.0,0.0758,0.0,0.0,0.0148,0.0,0.1102
land rover,discovery 3.0id s mhev,LR9155E60523M01-6,2023-08-30,5.846,2023,mediano,ice,96.899.100-0,DITE968991000,euro 6 b,mc3d,3245.0,A,199.0,11.57,0.0,0.00021,21900000000.0,0.0,0.0,0.0758,0.0,0.0,0.0148,0.0,0.1102
land rover,discovery 3.0id se mhev,LR9155E60523M02-K,2023-08-30,5.846,2023,mediano,ice,96.899.100-0,DITE968991000,euro 6 b,mc3d,3245.0,A,199.0,11.57,0.0,0.00021,21900000000.0,0.0,0.0,0.0758,0.0,0.0,0.0148,0.0,0.1102
land rover,discovery 3.0id hse mhev,LR9155E60523M03-3,2023-08-30,5.846,2023,mediano,ice,96.899.100-0,DITE968991000,euro 6 b,mc3d,3245.0,A,199.0,11.57,0.0,0.00021,21900000000.0,0.0,0.0,0.0758,0.0,0.0,0.0148,0.0,0.1102
land rover,discovery 3.0id r-dynamic s mhev,LR9155E60523M04-7,2023-08-30,5.846,2023,mediano,ice,96.899.100-0,DITE968991000,euro 6 b,mc3d,3245.0,A,199.0,11.57,0.0,0.00021,21900000000.0,0.0,0.0,0.0758,0.0,0.0,0.0148,0.0,0.1102
land rover,discovery 3.0id r-dynamic hse mhev,LR9155E60523M05-0,2023-08-30,5.846,2023,mediano,ice,96.899.100-0,DITE968991000,euro 6 b,mc3d,3245.0,A,199.0,11.57,0.0,0.00021,21900000000.0,0.0,0.0,0.0758,0.0,0.0,0.0148,0.0,0.1102
land rover,discovery 3.0id metropolitan edition mhev,LR9155E60523M06-4,2023-08-30,5.846,2023,mediano,ice,96.899.100-0,DITE968991000,euro 6 b,mc3d,3245.0,A,199.0,11.57,0.0,0.00021,21900000000.0,0.0,0.0,0.0758,0.0,0.0,0.0148,0.0,0.1102
renault,master 2.3l l3 h2,RN9221E60723M00-8,2023-09-12,8.96724,2023,mediano,ice,,,euro 6 c,mc3d,3500.0,M,219.0,10.53,0.0,0.000535,21000000000.0,0.0,0.0,0.0486,0.0,0.0,0.02125,0.0,0.11155
renault,master 2.3l chasis cabina,RN9221E60723M01-1,2023-09-12,9.0972,2023,mediano,ice,,,euro 6 c,mc3d,3500.0,M,219.0,10.53,0.0,0.000535,21000000000.0,0.0,0.0,0.0486,0.0,0.0,0.02125,0.0,0.11155
renault,master 2.3l l2 h2,RN9221E60723M02-5,2023-09-12,8.96724,2023,mediano,ice,,,euro 6 c,mc3d,3500.0,M,219.0,10.53,0.0,0.000535,21000000000.0,0.0,0.0,0.0486,0.0,0.0,0.02125,0.0,0.11155
toyota,"yaris hb 1,5 mt",TY9210E60723S00-1,2023-08-31,4.4115,2023,liviano,ice,86.740.500-3,TOYO867405003,euro 6 b,lpo,1550.0,M,142.0,16.7,0.0,0.0,0.0,0.0,0.02764999999999995,0.0,0.0,0.0,0.00405,0.0,0.2095
